Unnamed: 0,year,ownershipd,perwt,age,sex,marstd,edattaind,occ
259937,1980,252,20,76,1,200,221,6130
117826,1980,210,20,18,1,100,321,9999
83311,1980,251,20,40,1,200,322,9140
55293,1980,100,20,49,1,200,322,3115
151166,1980,210,20,31,1,350,321,5122
146588,1980,210,20,33,1,200,321,2460
136869,1980,210,20,36,2,100,321,2320
129960,1980,210,20,51,1,200,221,8240
22827,1980,192,20,46,1,350,321,7124
133530,1980,210,20,37,1,350,321,4223
40839,1980,210,20,46,2,100,221,5122
127389,1980,100,20,20,2,200,321,3310
124725,1980,100,20,37,1,100,321,8290
36008,1980,210,20,54,1,200,322,3110
258843,1980,210,20,57,1,200,400,2320
273841,1980,210,20,52,2,350,321,3410
40002,1980,210,20,50,2,350,221,4133
247861,1980,210,20,62,2,200,321,5130
186300,1980,100,20,41,1,100,321,8160
225215,1980,100,20,56,1,200,321,3131
16584,1980,210,20,39,1,200,221,2359
171430,1980,210,20,21,1,100,999,3340
57665,1980,210,20,36,2,200,321,4211
78627,1980,100,20,49,2,100,221,5121
155602,1980,210,20,32,1,200,321,7132
2619,1980,210,20,18,1,100,221,7412
10512,1980,210,20,66,2,400,221,9999
44811,1980,210,20,63,2,350,999,9999
284847,1980,210,20,49,1,200,221,7231
188461,1980,100,20,16,2,100,999,9999
256888,1980,210,20,83,2,400,221,9999
228142,1980,100,20,71,2,400,221,7430
181050,1980,251,20,51,1,200,321,8140
282402,1980,210,20,27,1,100,221,7136
311362,1980,0,20,69,1,100,400,4110
128708,1980,210,20,66,1,400,321,7420
216735,1980,100,20,25,2,100,321,5141
128323,1980,100,20,33,2,100,221,9211
254411,1980,210,20,53,1,200,221,5162
82165,1980,210,20,40,2,350,221,5122
19097,1980,210,20,57,1,200,221,7120
147549,1980,210,20,36,1,100,322,1225
290922,1980,210,20,49,2,200,221,5123
41789,1980,210,20,50,2,100,221,7440
259526,1980,100,20,41,1,100,221,4110
19092,1980,210,20,29,1,200,221,5122
50413,1980,210,20,25,2,100,321,4210
59422,1980,210,20,27,2,350,321,3310
82592,1980,210,20,56,2,100,321,5133
5510,1980,210,20,58,1,100,321,4110
301747,1980,210,20,40,1,200,221,4210
100379,1980,210,20,26,1,200,221,7412
313086,1980,0,20,52,2,350,999,9999
220132,1980,210,20,45,1,350,321,3139
38622,1980,210,20,55,2,200,321,5123
311938,1980,0,20,53,2,100,400,3480
113085,1980,100,20,60,1,100,221,3139
112702,1980,100,20,55,1,400,221,6130
60345,1980,100,20,69,1,200,400,4110
181694,1980,210,20,26,1,100,321,4212
197396,1980,210,20,34,1,200,110,9320
173709,1980,210,20,50,1,200,110,8330
29401,1980,100,20,54,1,200,322,3118
228895,1980,210,20,22,1,200,999,4131
46610,1980,210,20,38,2,350,221,1319
272731,1980,210,20,34,1,100,221,8290
124342,1980,210,20,38,1,200,221,3433
170427,1980,210,20,30,1,200,322,6110
147968,1980,210,20,28,1,200,321,5169
83988,1980,210,20,21,2,100,321,7311
162655,1980,192,20,53,2,100,221,1222
132570,1980,100,20,62,1,400,221,4131
190761,1980,210,20,31,2,200,321,3471
250819,1980,210,20,28,1,100,322,2131
18252,1980,100,20,48,1,350,400,2440
126370,1980,100,20,15,1,100,999,7231
302001,1980,210,20,31,2,100,400,3231
309986,1980,0,20,15,1,100,999,9999
159789,1980,100,20,50,1,200,221,5220
281490,1980,210,20,23,2,200,321,7311
106855,1980,223,20,25,2,100,321,3118
176411,1980,210,20,32,2,200,321,3220
293140,1980,210,20,38,1,200,400,2453
298048,1980,210,20,33,1,200,322,3416
5750,1980,210,20,64,1,350,321,7420
60736,1980,210,20,52,1,100,321,8324
242470,1980,192,20,33,1,200,221,8312
167370,1980,210,20,41,1,200,221,7321
59614,1980,210,20,51,2,100,321,5132
247329,1980,210,20,17,1,100,999,7231
173031,1980,100,20,20,1,100,321,5220
92148,1980,100,20,43,1,200,221,7130
15094,1980,210,20,14,2,100,0,9999
157512,1980,192,20,52,1,200,321,3416
7384,1980,210,20,50,2,200,221,5122
245149,1980,100,20,54,2,200,321,5122
57555,1980,210,20,25,2,200,322,5123
186761,1980,100,20,60,2,200,221,5141
235801,1980,100,20,53,1,200,321,3118
95900,1980,100,20,66,1,200,321,7313
161007,1980,100,20,38,2,200,221,3433
29681,1980,210,20,33,1,350,322,3415
122496,1980,100,20,36,2,200,221,9320
113952,1980,210,20,23,2,200,321,7313
110988,1980,210,20,22,1,200,221,7131
145435,1980,100,20,57,1,400,321,4133
131698,1980,100,20,61,1,200,221,8290
161063,1980,210,20,25,1,100,321,7244
304676,1980,210,20,58,1,100,221,9161
54514,1980,192,20,27,1,100,321,8330
144636,1980,210,20,37,1,200,221,8122
257865,1980,210,20,35,2,200,321,4221
165898,1980,100,20,52,1,400,321,7124
286225,1980,100,20,12,2,100,0,9999
294686,1980,210,20,40,2,200,400,3310
210144,1980,210,20,39,2,200,322,3110
132986,1980,210,20,52,1,200,221,3152
266407,1980,210,20,19,1,100,321,8251
292862,1980,210,20,28,1,100,321,7133
277297,1980,100,20,70,1,200,400,9999
22021,1980,210,20,56,2,100,999,4110
16821,1980,210,20,65,1,400,221,8264
4415,1980,210,20,27,2,100,321,5111
133731,1980,100,20,34,1,200,322,2140
146177,1980,210,20,33,1,200,321,7343
63488,1980,210,20,35,1,200,221,3122
93591,1980,210,20,70,2,200,221,9999
41083,1980,210,20,38,1,200,221,5123
66426,1980,100,20,49,1,200,321,9162
79036,1980,252,20,62,2,400,221,6130
83276,1980,210,20,27,1,200,321,8273
138647,1980,100,20,62,1,200,221,7241
31444,1980,210,20,58,1,200,221,8264
105108,1980,210,20,30,1,100,221,8312
250679,1980,210,20,39,2,200,221,5220
63,1980,210,20,37,2,350,322,1319
186352,1980,100,20,58,2,200,221,3433
34047,1980,223,20,71,1,200,321,3429
291171,1980,210,20,30,1,100,400,2310
43308,1980,210,20,58,1,200,999,3433
145372,1980,100,20,35,2,200,400,9999
198740,1980,100,20,69,2,200,321,6130
54593,1980,210,20,20,2,200,999,5220
77593,1980,210,20,28,1,100,321,7120
246846,1980,210,20,69,1,400,321,7311
52539,1980,210,20,46,1,100,221,8211
3148,1980,210,20,34,1,200,321,3112
153948,1980,210,20,17,1,100,321,4131
122079,1980,100,20,49,2,100,321,9320
177862,1980,210,20,59,2,200,221,8312
135810,1980,100,20,29,2,200,999,4110
265115,1980,210,20,59,1,200,321,7141
81413,1980,100,20,38,1,200,322,2145
4491,1980,210,20,56,2,200,221,2432
260610,1980,100,20,34,2,200,321,3320
75938,1980,210,20,57,1,200,221,5162
188411,1980,100,20,50,2,100,321,9140
300421,1980,210,20,30,2,200,400,3320
36698,1980,210,20,50,1,200,221,9151
62757,1980,210,20,28,1,200,321,7313
210952,1980,210,20,33,2,350,221,3415
280113,1980,210,20,30,1,200,221,4110
29553,1980,210,20,48,2,200,221,9130
2183,1980,100,20,54,1,100,321,7420
52686,1980,210,20,54,2,350,221,5220
142670,1980,210,20,29,1,200,221,8123
15724,1980,210,20,31,2,200,322,2454
140210,1980,210,20,46,2,400,321,9999
312546,1980,0,20,31,1,200,221,7120
11498,1980,210,20,49,2,400,221,9132
263585,1980,210,20,51,1,100,221,8264
78346,1980,100,20,3,1,100,0,9999
289010,1980,210,20,54,1,200,400,2213
38279,1980,210,20,48,2,400,321,5133
222640,1980,210,20,38,1,350,221,3410
57875,1980,210,20,32,2,100,999,4223
88455,1980,192,20,51,2,350,322,1225
39544,1980,210,20,89,2,400,322,9999
207161,1980,100,20,43,1,100,321,7241
171384,1980,100,20,23,1,200,321,7242
132376,1980,100,20,37,2,100,999,9999
57015,1980,100,20,20,2,200,221,6130
135254,1980,210,20,27,2,350,221,8324
191296,1980,100,20,52,1,200,321,7133
96949,1980,100,20,26,1,100,221,5220
20823,1980,252,20,27,1,200,999,9999
212135,1980,210,20,34,1,350,321,4133
50658,1980,210,20,49,1,100,221,4131
301377,1980,210,20,73,1,200,322,7133
193677,1980,210,20,37,1,200,221,100
256884,1980,100,20,63,2,400,221,3410
234323,1980,210,20,46,1,100,221,8330
15814,1980,100,20,16,2,100,221,9130
104475,1980,210,20,31,1,100,221,7122
288284,1980,251,20,43,2,200,321,8251
145717,1980,100,20,48,1,100,321,7420
83954,1980,210,20,29,1,200,321,5141
11749,1980,210,20,31,1,200,322,1210
99796,1980,100,20,28,1,100,321,8278
89041,1980,100,20,36,2,200,321,3433
195182,1980,100,20,59,1,200,322,7132
212371,1980,210,20,74,1,200,321,5122
311826,1980,0,20,65,2,100,221,5123
161517,1980,210,20,36,1,100,999,5122
105347,1980,210,20,28,1,350,321,9999
120134,1980,210,20,76,1,200,321,9999
147388,1980,210,20,34,1,100,321,4212
261791,1980,223,20,39,1,200,110,7220
47073,1980,210,20,63,1,200,322,3412
75755,1980,210,20,21,2,200,221,5220
94664,1980,100,20,66,1,200,322,6120
295247,1980,210,20,49,2,100,321,9140
310260,1980,0,20,26,2,100,999,9999
69667,1980,210,20,25,2,100,221,3410
53571,1980,223,20,22,1,200,321,9320
156587,1980,210,20,26,1,100,221,4110
28583,1980,210,20,40,1,200,322,2145
56396,1980,210,20,47,1,200,221,7320
104133,1980,210,20,38,1,200,321,3143
293708,1980,210,20,37,1,100,321,7132
84608,1980,210,20,53,2,200,221,3340
28018,1980,100,20,57,2,400,322,3410
89079,1980,210,20,18,1,100,221,7231
273399,1980,210,20,38,1,200,221,9211
142571,1980,100,20,59,1,350,221,8122
164712,1980,210,20,34,2,350,999,5132
312668,1980,0,20,24,1,100,999,5122
240736,1980,192,20,22,1,100,321,7313
55448,1980,192,20,39,2,100,321,7433
207914,1980,210,20,45,1,100,322,3226
31174,1980,210,20,47,1,350,400,2140
300622,1980,210,20,52,1,100,321,3110
52593,1980,210,20,33,1,100,221,8264
67824,1980,100,20,50,2,200,321,8324
14420,1980,192,20,52,1,100,322,9999
297255,1980,210,20,31,2,100,400,4110
146434,1980,210,20,35,1,350,321,8229
110745,1980,100,20,58,1,200,221,7420
244227,1980,100,20,48,2,200,321,9999
307828,1980,0,20,30,2,200,321,9132
284687,1980,210,20,47,1,350,321,9999
30023,1980,210,20,44,1,200,322,3412
114258,1980,210,20,28,1,200,321,7124
242922,1980,100,20,24,2,100,221,7433
252577,1980,210,20,78,1,400,221,9999
290476,1980,210,20,69,2,400,321,5220
180220,1980,192,20,27,1,100,999,2359
143987,1980,100,20,41,2,200,321,5123
295370,1980,210,20,73,2,400,110,4211
208444,1980,210,20,22,2,100,221,7433
142440,1980,210,20,28,1,200,999,7222
6251,1980,100,20,74,2,200,400,9999
150501,1980,100,20,27,2,200,322,3231
163933,1980,210,20,42,1,200,321,3152
86224,1980,210,20,34,1,100,400,2320
29014,1980,210,20,45,1,350,321,7311
117120,1980,210,20,35,1,200,400,2113
137381,1980,100,20,62,1,200,400,2440
84667,1980,251,20,15,1,100,999,9999
31150,1980,210,20,42,1,350,221,8312
312696,1980,0,20,20,1,100,999,5112
237923,1980,210,20,32,1,100,321,4211
243259,1980,252,20,64,1,100,322,2460
137952,1980,210,20,37,1,200,221,7124
35287,1980,210,20,62,1,200,322,7141
172527,1980,210,20,73,1,200,321,3433
89825,1980,210,20,36,2,200,400,2359
212775,1980,210,20,34,1,200,110,7212
174570,1980,210,20,31,2,100,400,2320
147929,1980,210,20,44,2,100,321,3133
77151,1980,100,20,21,1,100,110,8290
44895,1980,210,20,37,1,350,400,2131
218791,1980,192,20,93,2,100,321,9999
302031,1980,210,20,33,1,200,322,3231
289555,1980,100,20,42,1,200,400,2432
263472,1980,210,20,42,2,200,221,8279
129390,1980,210,20,58,2,200,221,3229
254692,1980,210,20,45,2,200,221,3231
179984,1980,100,20,63,1,200,321,3310
167924,1980,210,20,47,2,200,321,7212
218706,1980,210,20,48,1,200,221,7230
9054,1980,100,20,22,1,100,221,7122
153949,1980,210,20,27,1,100,999,5113
57536,1980,210,20,25,2,200,221,5122
162578,1980,210,20,62,1,200,221,8120
118335,1980,100,20,18,2,100,221,7133
100996,1980,210,20,59,1,100,321,7122
87635,1980,210,20,41,2,350,221,5123
266943,1980,210,20,26,1,350,221,7130
55950,1980,210,20,36,1,100,110,9999
29056,1980,210,20,53,1,200,999,9999
8848,1980,210,20,56,1,200,321,8264
267035,1980,210,20,52,2,200,999,3310
247875,1980,210,20,62,1,200,221,4142
205718,1980,210,20,57,2,400,221,8251
31924,1980,210,20,37,1,200,322,2145
45467,1980,210,20,42,1,100,322,2140
172378,1980,210,20,55,2,400,221,5141
55486,1980,210,20,56,1,100,221,4131
256652,1980,210,20,59,1,200,322,3474
34721,1980,210,20,25,2,350,221,5123
305332,1980,210,20,18,2,100,999,7311
168297,1980,210,20,51,2,200,999,3412
2390,1980,192,20,37,1,100,321,4110
300763,1980,210,20,48,1,200,321,4211
127230,1980,100,20,45,2,350,221,5123
75546,1980,210,20,47,1,200,221,7433
229242,1980,100,20,42,1,100,321,5121
198865,1980,100,20,56,2,200,221,6110
242946,1980,210,20,55,1,200,321,8324
308031,1980,0,20,21,2,100,999,5132
177540,1980,210,20,27,1,200,221,7224
157498,1980,100,20,44,2,200,400,2131
2366,1980,223,20,24,2,200,221,4110
165270,1980,210,20,27,1,200,221,7411
16550,1980,223,20,31,1,200,322,2142
6847,1980,100,20,43,1,200,400,2111
207135,1980,100,20,45,2,200,221,9999
97739,1980,192,20,71,1,100,321,6130
303766,1980,210,20,46,1,350,321,9999
109506,1980,100,20,52,1,200,321,6110
46403,1980,210,20,43,1,200,321,3471
43646,1980,210,20,23,2,100,999,5160
19745,1980,100,20,61,2,400,321,3416
154053,1980,210,20,21,2,100,221,8264
98389,1980,192,20,31,2,100,221,9320
5535,1980,210,20,18,1,100,321,4142
28777,1980,100,20,36,2,200,321,6130
97047,1980,210,20,42,1,200,322,3429
255355,1980,210,20,55,1,200,322,3433
230008,1980,210,20,41,1,200,400,1319
52522,1980,210,20,35,1,100,322,4110
295585,1980,210,20,37,1,400,321,7120
222708,1980,100,20,48,1,100,400,2440
286274,1980,100,20,26,2,100,221,5121
228948,1980,210,20,25,2,100,322,5220
269697,1980,100,20,28,1,200,321,1226
65338,1980,210,20,37,2,100,400,2453
197272,1980,100,20,42,2,400,321,9999
316829,1980,0,20,80,2,100,321,9132
284266,1980,210,20,42,2,200,221,8270
249365,1980,210,20,59,1,200,321,7344
276473,1980,210,20,44,1,200,321,8330
8477,1980,210,20,23,1,100,321,3112
223349,1980,210,20,41,2,100,221,8262
218576,1980,100,20,80,2,100,221,5121
157849,1980,100,20,43,1,200,400,3410
81661,1980,100,20,17,2,100,221,7341
176719,1980,210,20,68,1,200,221,9999
59031,1980,210,20,44,1,200,321,7345
134312,1980,210,20,55,1,200,221,7430
297694,1980,210,20,61,1,400,321,5220
73559,1980,210,20,59,2,200,321,3410
212212,1980,192,20,70,2,400,221,7442
134408,1980,100,20,19,1,100,221,7134
244845,1980,210,20,50,1,200,321,8264
108987,1980,100,20,55,1,200,322,7124
291702,1980,210,20,32,1,400,400,9999
67286,1980,100,20,54,1,200,321,2446
291724,1980,210,20,38,1,350,322,2411
210922,1980,210,20,46,1,100,221,9320
181325,1980,210,20,15,2,100,999,9999
202132,1980,210,20,43,1,200,999,7222
140141,1980,210,20,44,1,200,321,3152
69330,1980,210,20,31,2,200,321,3139
221903,1980,100,20,52,2,400,321,5121
294483,1980,223,20,39,2,350,321,3433
10787,1980,100,20,43,1,200,321,2446
68973,1980,210,20,33,1,400,321,7136
276637,1980,210,20,66,1,200,322,3112
37067,1980,210,20,48,1,200,221,3410
161451,1980,210,20,33,1,200,322,5162
200570,1980,100,20,57,1,200,322,2145
185735,1980,210,20,39,2,100,321,4212
234283,1980,210,20,58,1,400,221,7430
249205,1980,210,20,31,1,100,110,9999
287484,1980,100,20,72,1,200,221,1225
152335,1980,210,20,14,1,100,0,9999
285736,1980,223,20,23,1,100,221,3474
16203,1980,210,20,27,2,200,321,5123
65363,1980,210,20,53,2,200,221,4212
132866,1980,192,20,32,1,200,321,100
13709,1980,210,20,60,2,200,322,2320
61336,1980,210,20,73,2,100,999,9999
103228,1980,210,20,21,2,100,221,4131
205169,1980,210,20,18,1,100,321,9211
294871,1980,210,20,36,1,100,400,2113
195635,1980,100,20,41,1,100,221,6130
178753,1980,100,20,63,1,200,321,3152
148329,1980,210,20,22,1,100,321,5112
238096,1980,210,20,35,2,200,221,3228
9531,1980,100,20,62,1,200,321,7422
210867,1980,100,20,35,1,200,321,3231
253166,1980,210,20,68,2,350,221,4211
82675,1980,192,20,72,1,100,221,6130
306392,1980,100,20,65,1,100,221,9162
287314,1980,210,20,43,2,350,999,9999
311757,1980,0,20,83,2,100,321,9999
4326,1980,210,20,35,1,100,321,3144
43413,1980,210,20,55,2,350,999,9140
152063,1980,210,20,58,2,200,999,1225
51192,1980,210,20,27,2,100,400,2422
32510,1980,210,20,29,1,200,221,7132
225140,1980,100,20,63,1,200,221,8330
154888,1980,100,20,41,2,100,400,2419
20562,1980,210,20,39,1,100,400,2419
284225,1980,210,20,19,1,100,321,7240
299686,1980,210,20,44,2,200,322,3320
171879,1980,100,20,61,2,400,999,4110
23025,1980,251,20,41,1,200,322,1319
55859,1980,210,20,27,1,200,322,2131
229816,1980,210,20,28,2,100,321,3122
263484,1980,210,20,30,1,350,321,7137
81886,1980,210,20,24,2,100,221,7220
157017,1980,210,20,27,2,100,321,3116
247007,1980,210,20,57,2,400,221,7312
155080,1980,210,20,64,2,350,400,2320
131790,1980,251,20,29,1,100,321,9211
192690,1980,210,20,36,2,200,321,5121
194420,1980,210,20,24,1,200,999,7330
175578,1980,223,20,33,2,200,221,3433
127790,1980,223,20,54,1,200,221,7222
87892,1980,100,20,39,1,200,221,7131
237474,1980,210,20,55,2,100,321,3320
205580,1980,210,20,53,1,200,221,8264
145319,1980,210,20,26,2,100,321,3119
307710,1980,0,20,29,2,100,321,7330
23,1980,100,20,59,2,200,221,6130
221394,1980,210,20,36,2,200,321,4133
264937,1980,210,20,25,2,100,321,3221
110459,1980,100,20,62,1,100,221,7420
289696,1980,100,20,24,1,100,321,2140
297449,1980,210,20,20,2,100,999,7313
246650,1980,210,20,50,1,200,221,9320
279583,1980,100,20,24,1,100,322,4131
174997,1980,210,20,64,1,200,221,4133
290283,1980,210,20,43,1,200,321,8229
107342,1980,210,20,18,1,100,221,3122
265451,1980,210,20,24,1,100,999,7212
271708,1980,192,20,53,1,200,221,7123
41765,1980,210,20,17,1,100,321,8140
