Unnamed: 0,year,ownershipd,perwt,age,sex,marstd,edattaind,occ
734389,2019,100,4.36,38,2,200,120.0,9.0
2706484,2019,100,11.27,41,2,200,312.0,2.0
2556156,2019,100,12.83,18,2,100,311.0,5.0
5104599,2019,100,7.62,37,1,400,120.0,9.0
2801319,2019,100,14.27,43,2,200,321.0,7.0
3098737,2019,100,9.24,8,1,100,120.0,99.0
4003769,2019,100,8.18,57,1,200,311.0,5.0
163772,2019,100,13.7,16,1,100,221.0,99.0
1600333,2019,100,14.97,21,1,100,110.0,99.0
4126497,2019,100,14.99,43,1,200,110.0,5.0
5375199,2019,100,13.57,39,1,200,221.0,6.0
4054542,2019,100,7.85,0,2,100,0.0,99.0
2942383,2019,100,14.34,37,1,200,221.0,7.0
1673422,2019,100,13.32,44,1,200,400.0,7.0
