Unnamed: 0,year,age,sex,marstd,edattaind,occ
11652,1981,33,1.0,100.0,120.0,280.0
55173,1981,25,1.0,210.0,221.0,110.0
166651,1981,30,2.0,100.0,110.0,999.0
226596,1981,73,1.0,210.0,212.0,412.0
54379,1981,50,1.0,220.0,212.0,930.0
40174,1981,30,2.0,100.0,311.0,961.0
272737,1981,33,1.0,100.0,212.0,421.0
264506,1981,42,2.0,330.0,110.0,921.0
35673,1981,29,1.0,220.0,221.0,901.0
236408,1981,63,1.0,100.0,120.0,411.0
40513,1981,29,2.0,210.0,221.0,220.0
50943,1981,18,1.0,100.0,212.0,811.0
3720,1981,25,1.0,100.0,221.0,633.0
198136,1981,0,2.0,100.0,0.0,999.0
32912,1981,42,1.0,210.0,221.0,671.0
209078,1981,35,1.0,210.0,212.0,652.0
84516,1981,41,1.0,210.0,110.0,998.0
146919,1981,48,2.0,400.0,110.0,410.0
266657,1981,55,2.0,330.0,120.0,411.0
231295,1981,28,1.0,330.0,120.0,999.0
178585,1981,44,2.0,330.0,120.0,302.0
268559,1981,37,1.0,220.0,120.0,811.0
2106,1981,24,2.0,220.0,110.0,931.0
258915,1981,41,1.0,100.0,212.0,310.0
274550,1981,33,2.0,210.0,120.0,65.0
273789,1981,1,2.0,100.0,0.0,999.0
262339,1981,67,2.0,400.0,110.0,999.0
2500,1981,24,2.0,100.0,312.0,214.0
73123,1981,31,1.0,210.0,120.0,952.0
270496,1981,30,1.0,330.0,120.0,411.0
223544,1981,67,2.0,210.0,221.0,999.0
30021,1981,56,2.0,400.0,212.0,310.0
259101,1981,9,1.0,100.0,120.0,999.0
94335,1981,55,2.0,330.0,110.0,999.0
180329,1981,30,2.0,210.0,120.0,310.0
63667,1981,51,1.0,210.0,221.0,999.0
170012,1981,68,1.0,220.0,110.0,998.0
10649,1981,11,1.0,100.0,120.0,422.0
91477,1981,40,2.0,220.0,120.0,411.0
237590,1981,39,1.0,210.0,120.0,420.0
216777,1981,26,2.0,100.0,221.0,602.0
45536,1981,36,1.0,220.0,311.0,45.0
124195,1981,27,1.0,100.0,120.0,410.0
109772,1981,28,1.0,350.0,212.0,998.0
268299,1981,42,1.0,220.0,110.0,430.0
186305,1981,68,1.0,210.0,120.0,411.0
30138,1981,34,1.0,210.0,212.0,64.0
218782,1981,52,2.0,210.0,212.0,127.0
216827,1981,30,1.0,330.0,120.0,930.0
29366,1981,34,1.0,100.0,400.0,53.0
56086,1981,45,1.0,330.0,212.0,500.0
233162,1981,67,1.0,100.0,110.0,999.0
106337,1981,32,1.0,100.0,120.0,45.0
213955,1981,24,1.0,220.0,120.0,820.0
153889,1981,52,1.0,210.0,212.0,420.0
50634,1981,40,1.0,220.0,212.0,990.0
231843,1981,48,2.0,100.0,120.0,45.0
223468,1981,32,1.0,210.0,400.0,950.0
176295,1981,56,2.0,400.0,212.0,45.0
247230,1981,57,1.0,210.0,311.0,127.0
273910,1981,27,2.0,100.0,120.0,613.0
250372,1981,40,1.0,210.0,120.0,950.0
269636,1981,46,1.0,210.0,311.0,210.0
70670,1981,23,1.0,100.0,212.0,635.0
51267,1981,30,2.0,210.0,120.0,999.0
117777,1981,14,2.0,220.0,110.0,990.0
267797,1981,25,1.0,220.0,120.0,734.0
258572,1981,46,2.0,210.0,212.0,310.0
269810,1981,58,2.0,100.0,311.0,998.0
182030,1981,50,2.0,210.0,120.0,613.0
273407,1981,35,1.0,220.0,110.0,452.0
233015,1981,79,1.0,210.0,212.0,999.0
41663,1981,23,1.0,100.0,311.0,210.0
195075,1981,56,1.0,220.0,120.0,999.0
177133,1981,62,1.0,210.0,212.0,650.0
25080,1981,67,2.0,400.0,110.0,990.0
204111,1981,22,1.0,220.0,212.0,421.0
47606,1981,9,2.0,100.0,120.0,999.0
109690,1981,35,1.0,220.0,120.0,302.0
80565,1981,20,2.0,100.0,212.0,640.0
272271,1981,24,1.0,100.0,110.0,671.0
128851,1981,65,1.0,330.0,120.0,410.0
41178,1981,36,2.0,350.0,311.0,614.0
20875,1981,44,1.0,220.0,120.0,314.0
3717,1981,56,1.0,210.0,120.0,691.0
35327,1981,20,1.0,100.0,311.0,286.0
43671,1981,26,1.0,100.0,212.0,310.0
92378,1981,56,1.0,220.0,212.0,200.0
212057,1981,30,1.0,210.0,212.0,200.0
216796,1981,54,1.0,210.0,120.0,759.0
43300,1981,32,1.0,100.0,212.0,200.0
156407,1981,29,2.0,220.0,110.0,420.0
113423,1981,17,2.0,100.0,221.0,411.0
152906,1981,21,1.0,100.0,110.0,950.0
224888,1981,63,2.0,220.0,212.0,999.0
208205,1981,21,1.0,100.0,120.0,770.0
177789,1981,62,1.0,210.0,120.0,999.0
80186,1981,75,1.0,210.0,120.0,832.0
35851,1981,21,2.0,100.0,312.0,901.0
65542,1981,16,1.0,100.0,120.0,813.0
213470,1981,24,2.0,100.0,212.0,610.0
206476,1981,32,1.0,100.0,120.0,753.0
230390,1981,66,1.0,100.0,120.0,410.0
190965,1981,37,1.0,220.0,120.0,990.0
64394,1981,25,1.0,210.0,212.0,800.0
164241,1981,21,1.0,100.0,221.0,650.0
224065,1981,76,1.0,100.0,120.0,998.0
207351,1981,49,2.0,100.0,212.0,975.0
258892,1981,37,1.0,210.0,311.0,662.0
223354,1981,27,2.0,350.0,221.0,998.0
277720,1981,42,2.0,220.0,120.0,754.0
64484,1981,16,1.0,100.0,221.0,998.0
72336,1981,52,1.0,330.0,120.0,999.0
235686,1981,40,1.0,210.0,212.0,424.0
177404,1981,17,2.0,210.0,221.0,998.0
186913,1981,39,2.0,330.0,110.0,998.0
20862,1981,62,1.0,210.0,110.0,640.0
176027,1981,37,1.0,210.0,212.0,999.0
29662,1981,67,1.0,220.0,120.0,631.0
180400,1981,29,1.0,210.0,120.0,821.0
247986,1981,39,1.0,100.0,120.0,640.0
84867,1981,16,2.0,330.0,110.0,999.0
29314,1981,38,1.0,100.0,312.0,998.0
12689,1981,44,1.0,210.0,311.0,212.0
38966,1981,62,2.0,100.0,212.0,127.0
167031,1981,12,2.0,210.0,212.0,999.0
38189,1981,53,2.0,210.0,400.0,13.0
275682,1981,44,1.0,220.0,120.0,450.0
63538,1981,28,1.0,100.0,311.0,998.0
53678,1981,35,1.0,210.0,400.0,71.0
42465,1981,20,2.0,100.0,120.0,933.0
90064,1981,40,2.0,220.0,120.0,999.0
126561,1981,39,1.0,100.0,312.0,220.0
169994,1981,50,2.0,100.0,110.0,920.0
152531,1981,31,1.0,220.0,212.0,243.0
276304,1981,34,2.0,210.0,120.0,411.0
247663,1981,65,1.0,100.0,120.0,635.0
88679,1981,42,2.0,100.0,120.0,999.0
115292,1981,63,1.0,210.0,120.0,813.0
23026,1981,20,1.0,100.0,311.0,280.0
116007,1981,35,1.0,210.0,110.0,811.0
266376,1981,19,1.0,100.0,110.0,423.0
83484,1981,23,1.0,100.0,120.0,200.0
43699,1981,36,1.0,210.0,212.0,671.0
186202,1981,37,1.0,350.0,110.0,999.0
148439,1981,21,1.0,100.0,212.0,220.0
131414,1981,21,2.0,100.0,120.0,943.0
75126,1981,27,1.0,210.0,221.0,611.0
11307,1981,50,1.0,210.0,120.0,794.0
204098,1981,48,2.0,100.0,212.0,310.0
214470,1981,35,2.0,220.0,212.0,930.0
202609,1981,50,1.0,220.0,212.0,901.0
174346,1981,27,1.0,100.0,312.0,999.0
255618,1981,28,2.0,210.0,400.0,200.0
24803,1981,40,2.0,330.0,120.0,943.0
116235,1981,26,1.0,220.0,120.0,200.0
15931,1981,28,1.0,100.0,312.0,120.0
173933,1981,18,1.0,100.0,110.0,833.0
85192,1981,78,2.0,330.0,110.0,998.0
135549,1981,56,1.0,220.0,120.0,314.0
40432,1981,24,1.0,100.0,312.0,284.0
37916,1981,53,1.0,210.0,221.0,998.0
72508,1981,55,1.0,330.0,212.0,501.0
3886,1981,21,2.0,220.0,311.0,921.0
259993,1981,29,2.0,350.0,221.0,999.0
213150,1981,29,1.0,210.0,221.0,280.0
114942,1981,29,1.0,220.0,212.0,310.0
202440,1981,50,1.0,220.0,120.0,952.0
24499,1981,59,1.0,210.0,120.0,501.0
188063,1981,18,1.0,100.0,120.0,999.0
139706,1981,26,1.0,100.0,120.0,421.0
123408,1981,23,1.0,100.0,311.0,423.0
36892,1981,70,1.0,210.0,221.0,286.0
96559,1981,49,2.0,220.0,120.0,310.0
148603,1981,27,1.0,100.0,311.0,39.0
27169,1981,52,2.0,210.0,312.0,998.0
11729,1981,17,1.0,100.0,312.0,284.0
59417,1981,17,1.0,100.0,212.0,709.0
173947,1981,47,1.0,210.0,120.0,505.0
34688,1981,26,2.0,100.0,312.0,975.0
200069,1981,31,1.0,100.0,110.0,423.0
131100,1981,45,1.0,210.0,212.0,220.0
142502,1981,35,1.0,210.0,212.0,611.0
35040,1981,40,1.0,210.0,212.0,700.0
187851,1981,70,1.0,100.0,110.0,410.0
80668,1981,19,1.0,220.0,120.0,452.0
162742,1981,53,1.0,210.0,212.0,622.0
227625,1981,11,1.0,100.0,120.0,420.0
121720,1981,25,1.0,210.0,311.0,20.0
38019,1981,41,2.0,210.0,311.0,64.0
253780,1981,12,1.0,100.0,120.0,999.0
86933,1981,58,1.0,220.0,110.0,418.0
62891,1981,38,2.0,210.0,212.0,253.0
164975,1981,52,1.0,210.0,110.0,990.0
84424,1981,46,2.0,400.0,212.0,314.0
114341,1981,76,1.0,220.0,212.0,410.0
115119,1981,54,2.0,400.0,120.0,999.0
69521,1981,27,1.0,220.0,120.0,671.0
116818,1981,41,2.0,220.0,120.0,302.0
134961,1981,13,1.0,100.0,120.0,623.0
9279,1981,75,2.0,210.0,120.0,45.0
219944,1981,51,1.0,210.0,212.0,910.0
238317,1981,38,1.0,210.0,212.0,213.0
83909,1981,51,1.0,210.0,120.0,316.0
15798,1981,34,1.0,350.0,312.0,286.0
12915,1981,33,1.0,210.0,400.0,78.0
110227,1981,32,2.0,210.0,212.0,420.0
28698,1981,2,1.0,100.0,0.0,999.0
8132,1981,30,2.0,330.0,212.0,975.0
277701,1981,38,2.0,400.0,120.0,410.0
29737,1981,52,1.0,400.0,120.0,640.0
5435,1981,29,1.0,100.0,311.0,285.0
35142,1981,50,1.0,350.0,312.0,998.0
210113,1981,18,1.0,100.0,110.0,754.0
50969,1981,34,1.0,220.0,120.0,646.0
248618,1981,26,1.0,220.0,212.0,831.0
28227,1981,39,2.0,100.0,212.0,220.0
79949,1981,41,1.0,210.0,110.0,418.0
178250,1981,52,1.0,210.0,221.0,410.0
271453,1981,20,1.0,220.0,221.0,420.0
235909,1981,63,1.0,400.0,120.0,424.0
151979,1981,30,1.0,350.0,212.0,411.0
116611,1981,28,2.0,210.0,221.0,999.0
266684,1981,80,1.0,400.0,110.0,998.0
94437,1981,20,2.0,330.0,212.0,999.0
190153,1981,30,1.0,220.0,120.0,452.0
205431,1981,50,1.0,100.0,110.0,78.0
50439,1981,47,1.0,220.0,120.0,663.0
184624,1981,34,1.0,100.0,110.0,990.0
126943,1981,20,1.0,100.0,311.0,69.0
173402,1981,10,2.0,100.0,120.0,760.0
128762,1981,18,1.0,100.0,120.0,752.0
130408,1981,72,1.0,400.0,212.0,999.0
53934,1981,34,1.0,220.0,120.0,654.0
267379,1981,13,1.0,100.0,120.0,833.0
133424,1981,37,1.0,210.0,221.0,998.0
214381,1981,26,1.0,210.0,312.0,933.0
271028,1981,8,1.0,100.0,120.0,999.0
168063,1981,51,1.0,330.0,110.0,410.0
37898,1981,58,2.0,210.0,311.0,253.0
221140,1981,28,1.0,100.0,312.0,214.0
72623,1981,53,1.0,210.0,120.0,621.0
260921,1981,36,1.0,220.0,120.0,314.0
237582,1981,50,1.0,220.0,110.0,734.0
249320,1981,18,1.0,100.0,120.0,757.0
193211,1981,55,1.0,220.0,120.0,903.0
178048,1981,19,2.0,100.0,312.0,45.0
158193,1981,51,2.0,330.0,120.0,952.0
237556,1981,13,1.0,100.0,120.0,921.0
175145,1981,29,1.0,210.0,120.0,671.0
79285,1981,45,1.0,220.0,212.0,410.0
143856,1981,34,2.0,400.0,110.0,420.0
249713,1981,31,1.0,210.0,120.0,621.0
45767,1981,62,2.0,210.0,110.0,302.0
189837,1981,21,1.0,100.0,221.0,45.0
258346,1981,78,1.0,210.0,120.0,998.0
251767,1981,45,2.0,210.0,120.0,998.0
75515,1981,43,1.0,330.0,212.0,813.0
110735,1981,21,1.0,210.0,212.0,990.0
217678,1981,35,1.0,100.0,120.0,932.0
204506,1981,29,2.0,330.0,120.0,45.0
72670,1981,28,2.0,100.0,110.0,952.0
183854,1981,90,1.0,210.0,110.0,410.0
188394,1981,23,1.0,100.0,120.0,302.0
48567,1981,39,2.0,330.0,120.0,753.0
53357,1981,39,1.0,210.0,311.0,332.0
200456,1981,33,1.0,220.0,120.0,990.0
160976,1981,27,2.0,350.0,311.0,220.0
33405,1981,24,1.0,210.0,212.0,505.0
254434,1981,48,2.0,220.0,120.0,302.0
277906,1981,6,1.0,100.0,120.0,999.0
59414,1981,37,1.0,100.0,212.0,200.0
265444,1981,40,1.0,100.0,312.0,998.0
5511,1981,26,2.0,210.0,221.0,619.0
273600,1981,57,1.0,220.0,110.0,411.0
215279,1981,45,2.0,350.0,120.0,921.0
169278,1981,52,1.0,210.0,212.0,410.0
89263,1981,99,1.0,100.0,120.0,999.0
178718,1981,19,1.0,400.0,110.0,998.0
27506,1981,97,2.0,400.0,120.0,998.0
67420,1981,24,1.0,400.0,120.0,631.0
147355,1981,39,1.0,330.0,110.0,999.0
50125,1981,93,1.0,210.0,110.0,640.0
174364,1981,48,1.0,100.0,312.0,998.0
16882,1981,43,2.0,350.0,212.0,310.0
106784,1981,57,2.0,220.0,311.0,999.0
182219,1981,23,1.0,210.0,120.0,822.0
1507,1981,25,1.0,210.0,400.0,284.0
86167,1981,89,1.0,220.0,110.0,410.0
222990,1981,65,2.0,350.0,120.0,999.0
274314,1981,34,2.0,400.0,110.0,998.0
256840,1981,17,1.0,100.0,212.0,999.0
71237,1981,16,1.0,100.0,120.0,621.0
161973,1981,41,1.0,100.0,212.0,424.0
189165,1981,18,1.0,220.0,110.0,424.0
127776,1981,46,2.0,100.0,120.0,920.0
25613,1981,65,1.0,350.0,221.0,998.0
193117,1981,27,1.0,210.0,221.0,411.0
169237,1981,31,1.0,100.0,110.0,430.0
134227,1981,19,1.0,100.0,212.0,620.0
145014,1981,56,1.0,210.0,120.0,420.0
176166,1981,28,1.0,100.0,212.0,671.0
37993,1981,36,2.0,350.0,311.0,45.0
3565,1981,32,1.0,220.0,221.0,310.0
262552,1981,58,2.0,330.0,120.0,952.0
247401,1981,40,1.0,210.0,212.0,800.0
92645,1981,50,2.0,400.0,120.0,903.0
193591,1981,36,2.0,220.0,120.0,310.0
249499,1981,30,1.0,100.0,212.0,679.0
15390,1981,55,1.0,220.0,120.0,709.0
8996,1981,10,2.0,100.0,120.0,735.0
