Unnamed: 0,year,ownershipd,perwt,age,sex,marstd,edattaind,occ
148110,2011,100,20,74,2,210,212,81
264580,2011,100,20,57,1,210,400,51
267082,2011,100,20,49,1,332,311,81
342170,2011,100,20,33,1,100,311,54
195220,2011,100,20,78,1,210,400,14
85387,2011,100,20,60,1,332,311,32
231553,2011,100,20,72,1,210,400,1
455868,2011,0,20,43,1,210,400,62
216423,2011,100,20,26,2,100,311,72
366116,2011,100,20,34,1,100,311,12
303678,2011,100,20,56,2,210,311,43
197934,2011,100,20,15,2,100,212,999
23508,2011,100,20,50,2,210,311,34
151699,2011,100,20,56,2,400,311,81
493124,2011,100,20,32,2,400,212,81
351929,2011,100,20,82,1,210,311,62
311910,2011,100,20,41,1,210,110,92
443351,2011,100,20,84,1,100,212,43
446039,2011,100,20,35,1,332,311,74
370159,2011,100,20,50,2,210,212,53
317249,2011,0,20,21,2,210,311,61
241019,2011,100,20,47,1,100,212,41
426544,2011,100,20,52,1,100,311,41
112348,2011,100,20,47,2,350,311,41
295271,2011,100,20,80,2,400,110,91
255372,2011,100,20,45,1,210,400,82
201814,2011,100,20,83,1,210,311,54
2953,2011,100,20,56,2,210,400,73
271237,2011,100,20,61,1,400,311,12
174820,2011,100,20,71,2,400,400,34
129251,2011,100,20,27,1,332,311,33
284658,2011,100,20,61,2,100,311,31
249222,2011,100,20,60,2,400,311,35
86895,2011,100,20,49,2,350,212,998
87002,2011,100,20,82,2,332,212,999
104598,2011,100,20,65,1,100,400,33
254719,2011,100,20,66,2,100,212,82
270118,2011,100,20,19,2,100,322,81
257018,2011,100,20,36,1,100,322,43
276843,2011,100,20,61,1,350,400,31
304125,2011,100,20,72,1,400,212,74
243286,2011,100,20,71,1,400,212,33
495411,2011,100,20,52,2,210,212,92
386700,2011,100,20,52,2,210,400,73
227717,2011,100,20,88,2,350,400,26
155024,2011,100,20,62,2,350,212,44
430504,2011,100,20,38,2,100,212,999
206358,2011,100,20,57,2,350,311,31
209410,2011,100,20,85,2,400,400,44
265084,2011,100,20,42,1,100,311,94
79000,2011,100,20,28,2,210,311,61
326792,2011,100,20,51,2,210,322,81
77240,2011,0,20,88,2,350,400,42
393449,2011,100,20,57,1,100,400,1
413180,2011,100,20,54,1,350,400,24
309542,2011,100,20,56,2,210,400,23
452390,2011,100,20,85,1,400,311,12
145572,2011,100,20,36,1,210,212,83
239798,2011,100,20,22,2,210,212,96
110346,2011,100,20,50,1,210,311,11
416828,2011,100,20,50,1,210,311,43
113251,2011,100,20,38,1,210,400,23
71679,2011,100,20,91,2,400,311,31
401920,2011,100,20,51,1,210,311,2
405017,2011,100,20,51,2,210,322,33
465163,2011,100,20,86,1,400,212,96
72683,2011,100,20,35,2,210,322,21
151221,2011,100,20,35,2,350,212,82
279788,2011,100,20,86,2,400,120,93
358925,2011,100,20,44,2,210,400,34
79085,2011,100,20,50,2,100,311,42
272961,2011,100,20,45,1,350,322,33
441452,2011,100,20,29,1,210,322,25
455622,2011,100,20,80,2,210,311,54
132071,2011,100,20,40,1,210,212,14
307366,2011,100,20,55,1,210,400,23
381783,2011,100,20,43,1,210,311,13
260727,2011,100,20,44,2,332,400,33
342872,2011,0,20,53,1,400,212,93
392279,2011,100,20,67,2,210,212,73
